file	function	registry_key	rule_family	rule_name	input_variant	reference_frame	required_planets	house_conditions	sign_conditions	aspect_conditions	condition_operator	helper_touchpoints	implicit_state_dependency	exception_path	return_shape	implementation_status	resource_binding	evidence_lines	anchor_id
src/jhora/horoscope/chart/yoga.py	durmukha_yoga_from_planet_positions	durmukha_yoga	general_yoga	durmukha_yoga_from_planet_positions	planet_positions	navamsa		def durmukha_yoga_from_planet_positions(planet_positions=None, natural_malefics=None, method=1, navamsa_chart=None, gulika_house=None): | method=method, navamsa_chart=navamsa_chart, gulika_house=gulika_house)			or				bool	Active	durmukha_yoga	src/jhora/horoscope/chart/yoga.py:7824-7831	YD900
src/jhora/horoscope/chart/yoga.py	durmukha_yoga_from_jd_place	durmukha_yoga	general_yoga	durmukha_yoga_from_jd_place	jd_place	navamsa		nav = utils.get_house_planet_list_from_planet_positions(pp_nav) | return _durmukha_yoga_calculation(planet_positions=pp, natural_malefics=nm, method=method, navamsa_chart=nav, gulika_house=gulika_h)			direct				bool	Active	durmukha_yoga	src/jhora/horoscope/chart/yoga.py:7832-7843	YD900
src/jhora/horoscope/chart/yoga.py	_bhojana_soukhya_yoga_calculation	_bhojana_soukhya_yoga_calculation	general_yoga	_bhojana_soukhya_yoga_calculation	chart_1d	lagna		chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d) | # Identify the 2nd house and its lord		and have the aspect of Jupiter or Venus. | # 2. Aspect of Jupiter or Venus | # Get planets that aspect the lord of the 2nd	and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:7844-7871	YD900
src/jhora/horoscope/chart/yoga.py	bhojana_soukhya_yoga	bhojana_soukhya_yoga	general_yoga	bhojana_soukhya_yoga	chart_1d	mixed				and have the aspect of Jupiter or Venus.	and+or				bool	Active	bhojana_soukhya_yoga	src/jhora/horoscope/chart/yoga.py:7872-7878	YD900
src/jhora/horoscope/chart/yoga.py	bhojana_soukhya_yoga_from_planet_positions	bhojana_soukhya_yoga	general_yoga	bhojana_soukhya_yoga_from_planet_positions	planet_positions	mixed				and have the aspect of Jupiter or Venus.	and+or				bool	Active	bhojana_soukhya_yoga	src/jhora/horoscope/chart/yoga.py:7879-7885	YD900
src/jhora/horoscope/chart/yoga.py	bhojana_soukhya_yoga_from_jd_place	bhojana_soukhya_yoga	general_yoga	bhojana_soukhya_yoga_from_jd_place	jd_place	mixed					direct				bool	Active	bhojana_soukhya_yoga	src/jhora/horoscope/chart/yoga.py:7886-7892	YD900
src/jhora/horoscope/chart/yoga.py	_annadana_yoga_calculation	_annadana_yoga_calculation	general_yoga	_annadana_yoga_calculation	chart_1d	lagna		chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d) | # Identify the 2nd house and its lord		and be in conjunction with or aspected by Jupiter and Mercury. | # 2. Conjunction with OR Aspected by Jupiter AND Mercury | # Check Aspects	and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:7893-7931	YD900
src/jhora/horoscope/chart/yoga.py	annadana_yoga	annadana_yoga	general_yoga	annadana_yoga	chart_1d	mixed				and be in conjunction with or aspected by Jupiter and Mercury.	and+or				bool	Active	annadana_yoga	src/jhora/horoscope/chart/yoga.py:7932-7937	YD900
src/jhora/horoscope/chart/yoga.py	annadana_yoga_from_planet_position	annadana_yoga_from_planet_position	general_yoga	annadana_yoga_from_planet_position	planet_positions	mixed				and be in conjunction with or aspected by Jupiter and Mercury.	and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:7938-7944	YD900
src/jhora/horoscope/chart/yoga.py	annadana_yoga_from_jd_place	annadana_yoga	general_yoga	annadana_yoga_from_jd_place	jd_place	mixed					direct				bool	Active	annadana_yoga	src/jhora/horoscope/chart/yoga.py:7945-7951	YD900
src/jhora/horoscope/chart/yoga.py	_parannabhojana_yoga_calculation	_parannabhojana_yoga_calculation	general_yoga	_parannabhojana_yoga_calculation	chart_1d	mixed		chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d) | # 2nd House and Lord		unfriendly navamsas and aspected by a debilitated planet. | # Condition 2: Aspected by a debilitated planet (in Rasi) | aspected_by_planets = house.aspected_planets_of_the_planet(chart_1d, lord_of_2nd)	and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:7952-7994	YD900
src/jhora/horoscope/chart/yoga.py	parannabhojana_yoga	parannabhojana_yoga	general_yoga	parannabhojana_yoga	chart_1d	navamsa					direct				bool	Active	parannabhojana_yoga	src/jhora/horoscope/chart/yoga.py:7996-7997	YD900
src/jhora/horoscope/chart/yoga.py	parannabhojana_yoga_from_planet_positions	parannabhojana_yoga	general_yoga	parannabhojana_yoga_from_planet_positions	planet_positions	navamsa					direct				bool	Active	parannabhojana_yoga	src/jhora/horoscope/chart/yoga.py:7999-8000	YD900
src/jhora/horoscope/chart/yoga.py	parannabhojana_yoga_from_jd_place	parannabhojana_yoga	general_yoga	parannabhojana_yoga_from_jd_place	jd_place	navamsa		nav = utils.get_house_planet_list_from_planet_positions(pp_nav)			direct				bool	Active	parannabhojana_yoga	src/jhora/horoscope/chart/yoga.py:8002-8006	YD900
src/jhora/horoscope/chart/yoga.py	_sraddhannabhuktha_yoga_calculation	_sraddhannabhuktha_yoga_calculation	general_yoga	_sraddhannabhuktha_yoga_calculation	chart_1d	lagna		OR the 2nd house is aspected by debilitated Saturn. | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d)		OR the 2nd house is aspected by debilitated Saturn. | # Condition 3: 2nd house is aspected by debilitated Saturn | # Get houses aspected by Saturn	and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:8007-8037	YD900
src/jhora/horoscope/chart/yoga.py	sraddhannabhuktha_yoga	sraddhannabhuktha_yoga	general_yoga	sraddhannabhuktha_yoga	chart_1d	mixed					direct				bool	Active	sraddhannabhuktha_yoga	src/jhora/horoscope/chart/yoga.py:8038-8039	YD900
src/jhora/horoscope/chart/yoga.py	sraddhannabhuktha_yoga_from_planet_positions	sraddhannabhuktha_yoga	general_yoga	sraddhannabhuktha_yoga_from_planet_positions	planet_positions	mixed					direct				bool	Active	sraddhannabhuktha_yoga	src/jhora/horoscope/chart/yoga.py:8040-8041	YD900
src/jhora/horoscope/chart/yoga.py	sraddhannabhuktha_yoga_from_jd_place	sraddhannabhuktha_yoga	general_yoga	sraddhannabhuktha_yoga_from_jd_place	jd_place	mixed					direct				bool	Active	sraddhannabhuktha_yoga	src/jhora/horoscope/chart/yoga.py:8042-8044	YD900
src/jhora/horoscope/chart/yoga.py	_sarpaganda_yoga_calculation	_sarpaganda_yoga_calculation	general_yoga	_sarpaganda_yoga_calculation	chart_1d	lagna		"def _sarpaganda_yoga_calculation(chart_1d=None,planet_positions=None,maandi_house=None): | """""" Rahu should join the 2nd house with Mandi. """""" | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions)"			and				bool	Active		src/jhora/horoscope/chart/yoga.py:8045-8053	YD900
src/jhora/horoscope/chart/yoga.py	sarpaganda_yoga	sarpaganda_yoga	general_yoga	sarpaganda_yoga	chart_1d	mixed		"def sarpaganda_yoga(chart_1d,maandi_house): | """""" Rahu should join the 2nd house with Mandi. """""" | return _sarpaganda_yoga_calculation(chart_1d=chart_1d, maandi_house=maandi_house)"			direct				bool	Active	sarpaganda_yoga	src/jhora/horoscope/chart/yoga.py:8054-8056	YD900
src/jhora/horoscope/chart/yoga.py	sarpaganda_yoga_from_planet_positions	sarpaganda_yoga	general_yoga	sarpaganda_yoga_from_planet_positions	planet_positions	mixed		"def sarpaganda_yoga_from_planet_positions(planet_positions,maand_house): | """""" Rahu should join the 2nd house with Mandi. """""" | return _sarpaganda_yoga_calculation(planet_positions=planet_positions, maandi_house=maand_house)"			direct				bool	Active	sarpaganda_yoga	src/jhora/horoscope/chart/yoga.py:8057-8059	YD900
src/jhora/horoscope/chart/yoga.py	sarpaganda_yoga_from_jd_place	sarpaganda_yoga	general_yoga	sarpaganda_yoga_from_jd_place	jd_place	mixed		""""""" Rahu should join the 2nd house with Mandi. """""" | maandi_house = drik.maandi_longitude(dob, tob, place)[0] | return _sarpaganda_yoga_calculation(planet_positions=pp, maandi_house=maandi_house)"			direct				bool	Active	sarpaganda_yoga	src/jhora/horoscope/chart/yoga.py:8060-8067	YD900
src/jhora/horoscope/chart/yoga.py	vakchalana_yoga_from_jd_place	vakchalana_yoga	general_yoga	vakchalana_yoga_from_jd_place	jd_place	navamsa		1. A natural malefic owns the 2nd house. | 3. The 2nd house is devoid of benefic aspect or association. | navamsa_chart = utils.get_house_planet_list_from_planet_positions(pp_9)		3. The 2nd house is devoid of benefic aspect or association.	or				bool	Active	vakchalana_yoga	src/jhora/horoscope/chart/yoga.py:8068-8080	YD900
src/jhora/horoscope/chart/yoga.py	vakchalana_yoga_from_planet_positions	vakchalana_yoga	general_yoga	vakchalana_yoga_from_planet_positions	planet_positions	navamsa		1. A natural malefic owns the 2nd house. | 3. The 2nd house is devoid of benefic aspect or association.		3. The 2nd house is devoid of benefic aspect or association.	or				bool	Active	vakchalana_yoga	src/jhora/horoscope/chart/yoga.py:8081-8089	YD900
src/jhora/horoscope/chart/yoga.py	vakchalana_yoga	vakchalana_yoga	general_yoga	vakchalana_yoga	chart_1d	navamsa		1. A natural malefic owns the 2nd house. | 3. The 2nd house is devoid of benefic aspect or association.		3. The 2nd house is devoid of benefic aspect or association.	or				bool	Active	vakchalana_yoga	src/jhora/horoscope/chart/yoga.py:8090-8098	YD900
src/jhora/horoscope/chart/yoga.py	_vakchalana_yoga_calculation	_vakchalana_yoga_calculation	general_yoga	_vakchalana_yoga_calculation	chart_1d	mixed		1. A natural malefic owns the 2nd house. | 3. The 2nd house is devoid of benefic aspect or association. | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions)		3. The 2nd house is devoid of benefic aspect or association. | # 3. 2nd House devoid of benefic aspect/association | aspected_by = house.aspected_planets_of_the_raasi(chart_1d, house_2)	any+and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:8099-8138	YD900
src/jhora/horoscope/chart/yoga.py	_vishaprayoga_yoga_calculation	_vishaprayoga_yoga_calculation	general_yoga	_vishaprayoga_yoga_calculation	chart_1d	mixed		1. 2nd house joined AND aspected by malefics. | chart_rasi = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_rasi)		1. 2nd house joined AND aspected by malefics. | 3. 2nd lord (in Rasi) aspected by a malefic. | # Aspected by malefic	any+and				bool	Active		src/jhora/horoscope/chart/yoga.py:8139-8172	YD900
src/jhora/horoscope/chart/yoga.py	vishaprayoga_yoga	vishaprayoga_yoga	general_yoga	vishaprayoga_yoga	chart_1d	navamsa		1. 2nd house joined AND aspected by malefics.		1. 2nd house joined AND aspected by malefics. | 3. 2nd lord (in Rasi) aspected by a malefic.	direct				bool	Active	vishaprayoga_yoga	src/jhora/horoscope/chart/yoga.py:8173-8180	YD900
src/jhora/horoscope/chart/yoga.py	vishaprayoga_yoga_from_planet_positions	vishaprayoga_yoga	general_yoga	vishaprayoga_yoga_from_planet_positions	planet_positions	navamsa		1. 2nd house joined AND aspected by malefics.		1. 2nd house joined AND aspected by malefics. | 3. 2nd lord (in Rasi) aspected by a malefic.	direct				bool	Active	vishaprayoga_yoga	src/jhora/horoscope/chart/yoga.py:8181-8189	YD900
src/jhora/horoscope/chart/yoga.py	vishaprayoga_yoga_from_jd_place	vishaprayoga_yoga	general_yoga	vishaprayoga_yoga_from_jd_place	jd_place	navamsa		1. 2nd house joined AND aspected by malefics. | navamsa_chart=utils.get_house_planet_list_from_planet_positions(pp_9)		1. 2nd house joined AND aspected by malefics. | 3. 2nd lord (in Rasi) aspected by a malefic.	direct				bool	Active	vishaprayoga_yoga	src/jhora/horoscope/chart/yoga.py:8190-8201	YD900
src/jhora/horoscope/chart/yoga.py	_bhratruvriddhi_yoga_calculation	_bhratruvriddhi_yoga_calculation	general_yoga	_bhratruvriddhi_yoga_calculation	chart_1d	lagna		Bhratruvriddhi Yoga (177): 3rd lord, Mars, or 3rd house joined/aspected by benefics and strong. | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d)		Bhratruvriddhi Yoga (177): 3rd lord, Mars, or 3rd house joined/aspected by benefics and strong. | aspected = any(b in house.aspected_planets_of_the_planet(chart_1d, p_id) for b in _natural_benefics) | return is_strong and (joined or aspected)	any+and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:8202-8227	YD900
src/jhora/horoscope/chart/yoga.py	check_strength_and_benefic	check_strength_and_benefic	general_yoga	check_strength_and_benefic	mixed	mixed		p_house = p_to_h[p_id] | is_strong = utils.is_planet_strong(p_id, p_house, include_neutral_samam=False) | joined = any(str(b) in chart_1d[p_house].split('/') for b in _natural_benefics if b != p_id)		aspected = any(b in house.aspected_planets_of_the_planet(chart_1d, p_id) for b in _natural_benefics) | return is_strong and (joined or aspected)	any+and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:8216-8223	YD900
src/jhora/horoscope/chart/yoga.py	bhratruvriddhi_yoga	bhratruvriddhi_yoga	general_yoga	bhratruvriddhi_yoga	chart_1d	mixed		Bhratruvriddhi Yoga (177): 3rd lord, Mars, or 3rd house joined/aspected by benefics and strong.		Bhratruvriddhi Yoga (177): 3rd lord, Mars, or 3rd house joined/aspected by benefics and strong.	and+or				bool	Active	bhratruvriddhi_yoga	src/jhora/horoscope/chart/yoga.py:8228-8232	YD900
src/jhora/horoscope/chart/yoga.py	bhratruvriddhi_yoga_from_planet_positions	bhratruvriddhi_yoga	general_yoga	bhratruvriddhi_yoga_from_planet_positions	planet_positions	mixed		Bhratruvriddhi Yoga (177): 3rd lord, Mars, or 3rd house joined/aspected by benefics and strong.		Bhratruvriddhi Yoga (177): 3rd lord, Mars, or 3rd house joined/aspected by benefics and strong.	and+or				bool	Active	bhratruvriddhi_yoga	src/jhora/horoscope/chart/yoga.py:8233-8237	YD900
src/jhora/horoscope/chart/yoga.py	bhratruvriddhi_yoga_from_jd_place	bhratruvriddhi_yoga	general_yoga	bhratruvriddhi_yoga_from_jd_place	jd_place	mixed		Bhratruvriddhi Yoga (177): 3rd lord, Mars, or 3rd house joined/aspected by benefics and strong.		Bhratruvriddhi Yoga (177): 3rd lord, Mars, or 3rd house joined/aspected by benefics and strong.	and+or				bool	Active	bhratruvriddhi_yoga	src/jhora/horoscope/chart/yoga.py:8238-8244	YD900
src/jhora/horoscope/chart/yoga.py	sodaranasa_yoga_calculation	sodaranasa_yoga_calculation	general_yoga	sodaranasa_yoga_calculation	chart_1d	lagna		house and be aspected by malefics. | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d)		house and be aspected by malefics. | # Check for malefic aspects | mars_aspected_by = house.planets_aspecting_the_planet(chart_1d, const.MARS_ID)	any+and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:8245-8283	YD900
src/jhora/horoscope/chart/yoga.py	sodaranasa_yoga	sodaranasa_yoga	general_yoga	sodaranasa_yoga	chart_1d	mixed		house and be aspected by malefics.		house and be aspected by malefics.	and+or				bool	Active	sodaranasa_yoga	src/jhora/horoscope/chart/yoga.py:8284-8289	YD900
src/jhora/horoscope/chart/yoga.py	sodaranasa_yoga_from_planet_positions	sodaranasa_yoga	general_yoga	sodaranasa_yoga_from_planet_positions	planet_positions	mixed		house and be aspected by malefics. | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d)		house and be aspected by malefics.	and+or				bool	Active	sodaranasa_yoga	src/jhora/horoscope/chart/yoga.py:8290-8298	YD900
src/jhora/horoscope/chart/yoga.py	sodaranasa_yoga_from_jd_place	sodaranasa_yoga	general_yoga	sodaranasa_yoga_from_jd_place	jd_place	mixed		house and be aspected by malefics.		house and be aspected by malefics.	and+or				bool	Active	sodaranasa_yoga	src/jhora/horoscope/chart/yoga.py:8299-8306	YD900
src/jhora/horoscope/chart/yoga.py	_ekabhagini_yoga_calculation	_ekabhagini_yoga_calculation	general_yoga	_ekabhagini_yoga_calculation	chart_1d	mixed		the 3rd house, the Moon and Saturn respectively. | chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d)			and				bool	Active		src/jhora/horoscope/chart/yoga.py:8307-8324	YD900
src/jhora/horoscope/chart/yoga.py	ekabhagini_yoga	ekabhagini_yoga	general_yoga	ekabhagini_yoga	chart_1d	moon		the 3rd house, the Moon and Saturn respectively.			and				bool	Active	ekabhagini_yoga	src/jhora/horoscope/chart/yoga.py:8325-8330	YD900
src/jhora/horoscope/chart/yoga.py	ekabhagini_yoga_from_planet_positions	ekabhagini_yoga	general_yoga	ekabhagini_yoga_from_planet_positions	planet_positions	moon		the 3rd house, the Moon and Saturn respectively.			and				bool	Active	ekabhagini_yoga	src/jhora/horoscope/chart/yoga.py:8331-8336	YD900
src/jhora/horoscope/chart/yoga.py	ekabhagini_yoga_from_jd_place	ekabhagini_yoga	general_yoga	ekabhagini_yoga_from_jd_place	jd_place	moon		the 3rd house, the Moon and Saturn respectively.			and				bool	Active	ekabhagini_yoga	src/jhora/horoscope/chart/yoga.py:8337-8343	YD900
src/jhora/horoscope/chart/yoga.py	dwadasa_sahodara_yoga_calculation	dwadasa_sahodara_yoga_calculation	general_yoga	dwadasa_sahodara_yoga_calculation	chart_1d	lagna		chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d) | lagnam_house = p_to_h[const._ascendant_symbol]			and				bool	Active		src/jhora/horoscope/chart/yoga.py:8344-8369	YD900
src/jhora/horoscope/chart/yoga.py	dwadasa_sahodara_yoga	dwadasa_sahodara_yoga	general_yoga	dwadasa_sahodara_yoga	chart_1d	mixed					direct				bool	Active	dwadasa_sahodara_yoga	src/jhora/horoscope/chart/yoga.py:8371-8377	YD900
src/jhora/horoscope/chart/yoga.py	dwadasa_sahodara_yoga_from_planet_positions	dwadasa_sahodara_yoga	general_yoga	dwadasa_sahodara_yoga_from_planet_positions	planet_positions	mixed					direct				bool	Active	dwadasa_sahodara_yoga	src/jhora/horoscope/chart/yoga.py:8379-8385	YD900
src/jhora/horoscope/chart/yoga.py	dwadasa_sahodara_yoga_from_jd_place	dwadasa_sahodara_yoga	general_yoga	dwadasa_sahodara_yoga_from_jd_place	jd_place	mixed					direct				bool	Active	dwadasa_sahodara_yoga	src/jhora/horoscope/chart/yoga.py:8387-8394	YD900
src/jhora/horoscope/chart/yoga.py	_sapthasankhya_sahodara_yoga_calculation	_sapthasankhya_sahodara_yoga_calculation	general_yoga	_sapthasankhya_sahodara_yoga_calculation	chart_1d	moon		chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d) | lord_of_12 = int(house.house_owner_from_planet_positions(planet_positions, const.HOUSE_12))		with Jupiter, devoid of association with or aspect of Venus. | # Condition 3: Devoid of association (same house) or aspect of Venus | # Check if Moon is in the list of planets aspected by Venus	and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:8395-8430	YD900
src/jhora/horoscope/chart/yoga.py	sapthasankhya_sahodara_yoga	sapthasankhya_sahodara_yoga	general_yoga	sapthasankhya_sahodara_yoga	chart_1d	moon				with Jupiter, devoid of association with or aspect of Venus.	and+or				bool	Active	sapthasankhya_sahodara_yoga	src/jhora/horoscope/chart/yoga.py:8432-8438	YD900
src/jhora/horoscope/chart/yoga.py	sapthasankhya_sahodara_yoga_from_planet_positions	sapthasankhya_sahodara_yoga	general_yoga	sapthasankhya_sahodara_yoga_from_planet_positions	planet_positions	moon		chart_1d = utils.get_house_planet_list_from_planet_positions(planet_positions) | p_to_h = utils.get_planet_to_house_dict_from_chart(chart_1d)		with Jupiter, devoid of association with or aspect of Venus.	and+or				bool	Active	sapthasankhya_sahodara_yoga	src/jhora/horoscope/chart/yoga.py:8440-8449	YD900
src/jhora/horoscope/chart/yoga.py	sapthasankhya_sahodara_yoga_from_jd_place	sapthasankhya_sahodara_yoga	general_yoga	sapthasankhya_sahodara_yoga_from_jd_place	jd_place	moon				with Jupiter, devoid of association with or aspect of Venus.	and+or				bool	Active	sapthasankhya_sahodara_yoga	src/jhora/horoscope/chart/yoga.py:8451-8458	YD900
src/jhora/horoscope/chart/yoga.py	_parakrama_yoga_calculation	_parakrama_yoga_calculation	general_yoga	_parakrama_yoga_calculation	chart_1d	mixed		chart_rasi = utils.get_house_planet_list_from_planet_positions(planet_positions_rasi) | chart_navamsa = utils.get_house_planet_list_from_planet_positions(planet_positions_navamsa) | p_to_h_rasi = utils.get_planet_to_house_dict_from_chart(chart_rasi)	(or conjoined with) benefic planets, and Mars should occupy benefic signs. | # Condition 1 lord of 3d in benefic signs in navamsa | lord_of_3rd_in_navamsa_benefic_sign = navamsa_house_of_lord_of_3rd in const.benefic_signs	Definition: The lord of the 3rd should join a benefic navamsa (or be exalted) being aspected by | # Condition 2. The 3rd House Lord Conjunct or Aspected by Benefics | planets_aspecting_lord_of_3rd = house.planets_aspecting_the_planet(chart_rasi, lord_of_3rd)	any+and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:8459-8494	YD900
src/jhora/horoscope/chart/yoga.py	parakrama_yoga	parakrama_yoga	general_yoga	parakrama_yoga	chart_1d	navamsa					direct				bool	Active	parakrama_yoga	src/jhora/horoscope/chart/yoga.py:8495-8496	YD900
src/jhora/horoscope/chart/yoga.py	parakrama_yoga_from_planet_positions	parakrama_yoga	general_yoga	parakrama_yoga_from_planet_positions	planet_positions	navamsa					direct				bool	Active	parakrama_yoga	src/jhora/horoscope/chart/yoga.py:8498-8501	YD900
src/jhora/horoscope/chart/yoga.py	parakrama_yoga_from_jd_place	parakrama_yoga	general_yoga	parakrama_yoga_from_jd_place	jd_place	navamsa					direct				bool	Active	parakrama_yoga	src/jhora/horoscope/chart/yoga.py:8503-8507	YD900
src/jhora/horoscope/chart/yoga.py	_yuddha_praveena_yoga_calculation	_yuddha_praveena_yoga_calculation	general_yoga	_yuddha_praveena_yoga_calculation	chart_1d	mixed		chart_rasi = utils.get_house_planet_list_from_planet_positions(planet_positions_rasi) | chart_navamsa = utils.get_house_planet_list_from_planet_positions(planet_positions_navamsa) | p_to_h_rasi = utils.get_planet_to_house_dict_from_chart(chart_rasi)	# Find Planet A' sign in navamsa | # find lord of that sign in navamsa - Planet B | # Find Planet B's sign in Navamsa		direct				bool	Active		src/jhora/horoscope/chart/yoga.py:8508-8550	YD900
src/jhora/horoscope/chart/yoga.py	yuddha_praveena_yoga	yuddha_praveena_yoga	general_yoga	yuddha_praveena_yoga	chart_1d	navamsa					direct				bool	Active	yuddha_praveena_yoga	src/jhora/horoscope/chart/yoga.py:8551-8557	YD900
src/jhora/horoscope/chart/yoga.py	yuddha_praveena_yoga_from_planet_positions	yuddha_praveena_yoga	general_yoga	yuddha_praveena_yoga_from_planet_positions	planet_positions	navamsa					direct				bool	Active	yuddha_praveena_yoga	src/jhora/horoscope/chart/yoga.py:8558-8568	YD900
src/jhora/horoscope/chart/yoga.py	yuddha_praveena_yoga_from_jd_place	yuddha_praveena_yoga	general_yoga	yuddha_praveena_yoga_from_jd_place	jd_place	navamsa					direct				bool	Active	yuddha_praveena_yoga	src/jhora/horoscope/chart/yoga.py:8569-8579	YD900
src/jhora/horoscope/chart/yoga.py	yuddhatpoorvadridhachitta_yoga_from_jd_place	yuddhatpoorvadridhachitta_yoga	general_yoga	yuddhatpoorvadridhachitta_yoga_from_jd_place	jd_place	navamsa					or				bool	Active	yuddhatpoorvadridhachitta_yoga	src/jhora/horoscope/chart/yoga.py:8580-8588	YD900
src/jhora/horoscope/chart/yoga.py	yuddhatpoorvadridhachitta_yoga_from_planet_positions	yuddhatpoorvadridhachitta_yoga	general_yoga	yuddhatpoorvadridhachitta_yoga_from_planet_positions	planet_positions	navamsa					or				bool	Active	yuddhatpoorvadridhachitta_yoga	src/jhora/horoscope/chart/yoga.py:8589-8598	YD900
src/jhora/horoscope/chart/yoga.py	yuddhatpoorvadridhachitta_yoga	yuddhatpoorvadridhachitta_yoga	general_yoga	yuddhatpoorvadridhachitta_yoga	chart_1d	navamsa					or				bool	Active	yuddhatpoorvadridhachitta_yoga	src/jhora/horoscope/chart/yoga.py:8599-8604	YD900
src/jhora/horoscope/chart/yoga.py	_yuddhatpoorvadridhachitta_yoga_calculation	_yuddhatpoorvadridhachitta_yoga_calculation	general_yoga	_yuddhatpoorvadridhachitta_yoga_calculation	chart_1d	mixed		chart_rasi = utils.get_house_planet_list_from_planet_positions(planet_positions_rasi) | chart_navamsa = utils.get_house_planet_list_from_planet_positions(planet_positions_navamsa) | p_to_h_rasi = utils.get_planet_to_house_dict_from_chart(chart_rasi)	[house_of_rasi3rdlord_in_rasi==p_to_h_rasi[mp] and p_to_h_rasi[mp] in const.movable_signs \ | [house_of_rasi3rdlord_in_navamsa==p_to_h_navamsa[mp] and p_to_h_navamsa[mp] in const.movable_signs \		any+and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:8605-8642	YD900
src/jhora/horoscope/chart/yoga.py	_yuddhatpaschaddrudha_yoga_calculation	_yuddhatpaschaddrudha_yoga_calculation	general_yoga	_yuddhatpaschaddrudha_yoga_calculation	chart_1d	mixed		chart_rasi = utils.get_house_planet_list_from_planet_positions(planet_positions_rasi) | p_to_h_rasi = utils.get_planet_house_dictionary_from_planet_positions(planet_positions_rasi) | p_to_h_rasi = utils.get_planet_to_house_dict_from_chart(chart_rasi)	house_of_lord_of_3rd_in_rasi = p_to_h_rasi[lord_of_3rd_in_rasi] # This is sign index | if house_of_lord_of_3rd_in_rasi not in const.fixed_signs or house_of_lord_of_3rd_in_navamsa not in const.fixed_signs: | # Get the lord of the sign where the 3rd lord sits in D1		and+or				bool	Active		src/jhora/horoscope/chart/yoga.py:8644-8696	YD900
src/jhora/horoscope/chart/yoga.py	yuddhatpaschaddrudha_yoga	yuddhatpaschaddrudha_yoga	general_yoga	yuddhatpaschaddrudha_yoga	chart_1d	navamsa					and				bool	Active	yuddhatpaschaddrudha_yoga	src/jhora/horoscope/chart/yoga.py:8697-8703	YD900
src/jhora/horoscope/chart/yoga.py	yuddhatpaschaddrudha_yoga_from_planet_positions	yuddhatpaschaddrudha_yoga	general_yoga	yuddhatpaschaddrudha_yoga_from_planet_positions	planet_positions	navamsa					and				bool	Active	yuddhatpaschaddrudha_yoga	src/jhora/horoscope/chart/yoga.py:8704-8715	YD900
src/jhora/horoscope/chart/yoga.py	yuddhatpaschaddrudha_yoga_from_jd_place	yuddhatpaschaddrudha_yoga	general_yoga	yuddhatpaschaddrudha_yoga_from_jd_place	jd_place	navamsa					and				bool	Active	yuddhatpaschaddrudha_yoga	src/jhora/horoscope/chart/yoga.py:8716-8725	YD900
